_id,no2,pm25,pm10,temperature,humidity,timestamp
692bb274be92235378a91cef,115.2,4.8,5.3,26.9,74.1,2025-11-30 02:56:52
692bb288be92235378a91cf0,125.74,3.0,3.4,26.9,74.2,2025-11-30 02:57:12
692bb29cbe92235378a91cf1,120.52,3.9,10.5,26.9,74.2,2025-11-30 02:57:32
692bb2b0be92235378a91cf2,117.83,4.1,13.6,26.9,74.2,2025-11-30 02:57:52
692bb2c4be92235378a91cf3,116.51,7.3,9.2,26.9,74.2,2025-11-30 02:58:12
692bb2d8be92235378a91cf4,115.63,3.5,4.8,26.9,74.2,2025-11-30 02:58:32
692bb2ecbe92235378a91cf5,115.93,4.5,4.9,26.9,74.3,2025-11-30 02:58:52
692bb300be92235378a91cf6,115.2,3.4,3.8,26.9,74.3,2025-11-30 02:59:12
692bb314be92235378a91cf7,113.19,3.5,4.9,26.9,74.3,2025-11-30 02:59:32
692bb328be92235378a91cf8,113.61,5.6,8.1,26.9,74.4,2025-11-30 02:59:52
692bb33cbe92235378a91cf9,113.76,3.4,5.9,26.9,74.4,2025-11-30 03:00:12
692bb350be92235378a91cfa,115.2,3.3,3.6,26.9,74.4,2025-11-30 03:00:32
692bb364be92235378a91cfb,115.2,3.8,4.7,26.9,74.5,2025-11-30 03:00:52
692bb378be92235378a91cfc,113.47,3.7,5.1,26.9,74.5,2025-11-30 03:01:12
692bb38cbe92235378a91cfd,113.76,3.9,4.3,26.9,74.5,2025-11-30 03:01:32
692bb3a0be92235378a91cfe,113.04,4.5,8.1,26.9,74.5,2025-11-30 03:01:52
692bb3b4be92235378a91cff,114.04,3.5,7.0,26.9,74.5,2025-11-30 03:02:12
692bb3c8be92235378a91d00,113.47,3.4,3.7,26.9,74.5,2025-11-30 03:02:32
692bb3dcbe92235378a91d01,113.19,3.5,3.8,26.9,74.6,2025-11-30 03:02:52
692bb3f0be92235378a91d02,113.9,3.0,3.3,26.9,74.5,2025-11-30 03:03:12
692bb404be92235378a91d03,112.9,4.3,6.2,26.9,74.4,2025-11-30 03:03:32
692bb418be92235378a91d04,112.9,3.3,4.9,26.9,74.6,2025-11-30 03:03:52
692bb42cbe92235378a91d05,114.19,4.7,6.4,26.9,74.5,2025-11-30 03:04:12
692bb440be92235378a91d06,113.61,6.2,18.1,26.9,74.5,2025-11-30 03:04:32
692bb454be92235378a91d07,112.76,5.0,5.5,26.9,74.5,2025-11-30 03:04:52
692bb468be92235378a91d08,112.05,3.4,3.9,26.9,74.6,2025-11-30 03:05:12
692bb47cbe92235378a91d09,112.62,4.6,7.9,26.9,74.6,2025-11-30 03:05:32
692bb490be92235378a91d0a,111.2,3.0,3.6,26.9,74.6,2025-11-30 03:05:52
692bb4a4be92235378a91d0b,111.77,4.3,8.5,26.9,74.6,2025-11-30 03:06:12
692bb4b8be92235378a91d0c,111.2,3.3,5.1,26.9,74.6,2025-11-30 03:06:32
692bb4ccbe92235378a91d0d,115.05,3.3,3.7,26.9,74.6,2025-11-30 03:06:52
692bb4e0be92235378a91d0e,112.76,2.7,3.0,26.9,74.5,2025-11-30 03:07:12
692bb4f4be92235378a91d0f,111.91,3.5,16.7,26.9,74.7,2025-11-30 03:07:32
692bb508be92235378a91d10,112.9,3.1,3.4,27.0,74.6,2025-11-30 03:07:52
692bb51cbe92235378a91d11,112.05,4.1,10.1,27.0,74.6,2025-11-30 03:08:12
692bb530be92235378a91d12,112.9,2.7,3.0,27.0,74.7,2025-11-30 03:08:32
692bb544be92235378a91d13,112.76,3.8,7.9,27.0,74.7,2025-11-30 03:08:52
692bb558be92235378a91d14,111.06,4.6,29.0,27.0,74.7,2025-11-30 03:09:12
692bb56cbe92235378a91d15,111.34,3.2,3.5,27.0,74.7,2025-11-30 03:09:32
692bb580be92235378a91d16,112.33,3.9,6.0,27.0,74.7,2025-11-30 03:09:52
692bb594be92235378a91d17,112.76,2.7,3.2,27.0,74.7,2025-11-30 03:10:12
692bb5a8be92235378a91d18,112.76,1.9,2.6,27.0,74.7,2025-11-30 03:10:32
692bb5bcbe92235378a91d19,112.76,3.1,18.4,27.0,74.6,2025-11-30 03:10:52
692bb5d0be92235378a91d1a,112.9,3.9,7.1,27.0,74.7,2025-11-30 03:11:12
692bb5e4be92235378a91d1b,112.05,5.6,9.9,27.0,74.7,2025-11-30 03:11:32
692bb5f8be92235378a91d1c,112.76,5.0,7.8,27.0,74.7,2025-11-30 03:11:52
692bb60cbe92235378a91d1d,112.76,3.2,3.5,27.0,74.6,2025-11-30 03:12:12
692bb620be92235378a91d1e,112.9,3.8,6.6,27.0,74.7,2025-11-30 03:12:32
692bb634be92235378a91d1f,112.9,3.0,3.3,27.0,74.7,2025-11-30 03:12:52
692bb648be92235378a91d20,114.33,4.5,16.0,27.0,74.8,2025-11-30 03:13:12
692bb65cbe92235378a91d21,112.9,4.2,5.0,27.0,74.8,2025-11-30 03:13:32
692bb670be92235378a91d22,113.76,2.9,3.2,27.0,74.7,2025-11-30 03:13:52
692bb684be92235378a91d23,113.19,5.4,14.3,27.0,74.8,2025-11-30 03:14:12
692bb698be92235378a91d24,112.76,4.1,7.7,27.0,74.8,2025-11-30 03:14:32
692bb6acbe92235378a91d25,113.76,3.9,6.1,27.0,74.9,2025-11-30 03:14:52
692bb6c0be92235378a91d26,115.49,2.7,3.4,27.0,74.8,2025-11-30 03:15:12
692bb6d4be92235378a91d27,114.19,2.4,2.6,27.0,74.8,2025-11-30 03:15:32
692bb6e8be92235378a91d28,114.33,3.3,5.1,27.0,74.9,2025-11-30 03:15:52
692bb6fcbe92235378a91d29,108.56,4.2,7.7,27.0,74.9,2025-11-30 03:16:12
692bb710be92235378a91d2a,109.8,5.2,6.6,27.0,75.8,2025-11-30 03:16:32
692bb724be92235378a91d2b,112.19,4.5,7.3,27.0,75.2,2025-11-30 03:16:52
692bb738be92235378a91d2c,113.47,3.3,5.1,27.1,75.1,2025-11-30 03:17:12
692bb74cbe92235378a91d2d,114.04,3.7,4.8,27.1,75.0,2025-11-30 03:17:32
692bb760be92235378a91d2e,113.61,3.3,11.0,27.1,75.0,2025-11-30 03:17:52
692bb774be92235378a91d2f,113.76,4.3,5.5,27.1,74.9,2025-11-30 03:18:12
692bb788be92235378a91d30,114.33,3.9,6.9,27.1,74.9,2025-11-30 03:18:32
692bb79cbe92235378a91d31,114.04,2.9,10.4,27.1,74.9,2025-11-30 03:18:52
692bb7b0be92235378a91d32,113.19,2.4,5.5,27.1,75.0,2025-11-30 03:19:12
692bb7c4be92235378a91d33,112.76,5.4,6.5,27.1,75.0,2025-11-30 03:19:32
692bb7d8be92235378a91d34,113.33,3.5,3.9,27.1,75.1,2025-11-30 03:19:52
692bb7edbe92235378a91d35,113.04,4.1,6.8,27.0,75.1,2025-11-30 03:20:12
692bb800be92235378a91d36,108.97,3.1,4.5,27.1,75.2,2025-11-30 03:20:32
692bb814be92235378a91d37,112.62,3.3,18.2,27.1,75.1,2025-11-30 03:20:52
692bb828be92235378a91d38,113.19,2.8,3.7,27.1,75.1,2025-11-30 03:21:12
692bb83cbe92235378a91d39,113.76,3.1,4.1,27.1,75.2,2025-11-30 03:21:32
692bb850be92235378a91d3a,117.39,3.2,4.5,27.1,75.2,2025-11-30 03:21:52
692bb864be92235378a91d3b,117.24,3.3,4.1,27.1,75.1,2025-11-30 03:22:12
692bb878be92235378a91d3c,116.36,6.2,10.0,27.1,75.2,2025-11-30 03:22:32
692bb88cbe92235378a91d3d,118.28,2.6,2.9,27.1,75.2,2025-11-30 03:22:52
692bb8a0be92235378a91d3e,120.52,3.5,3.9,27.1,75.3,2025-11-30 03:23:12
692bb8b4be92235378a91d3f,124.8,3.3,6.6,27.1,75.2,2025-11-30 03:23:32
692bb8c8be92235378a91d40,128.27,2.3,2.9,27.1,75.2,2025-11-30 03:23:52
692bb8dcbe92235378a91d41,131.32,5.1,6.8,27.1,75.2,2025-11-30 03:24:12
692bb8f0be92235378a91d42,133.46,3.6,6.6,27.1,75.3,2025-11-30 03:24:32
692bb904be92235378a91d43,132.63,4.2,4.6,27.1,75.4,2025-11-30 03:24:52
692bb918be92235378a91d44,133.29,3.3,3.6,27.1,75.4,2025-11-30 03:25:12
692bb92cbe92235378a91d45,132.3,3.6,6.2,27.1,75.4,2025-11-30 03:25:32
692bb940be92235378a91d46,133.29,5.1,5.9,27.1,75.4,2025-11-30 03:25:52
692bb954be92235378a91d47,132.47,3.2,6.2,27.1,75.4,2025-11-30 03:26:12
692bb968be92235378a91d48,130.51,4.4,4.9,27.1,75.4,2025-11-30 03:26:32
692bb97cbe92235378a91d49,132.3,3.4,3.9,27.1,75.4,2025-11-30 03:26:52
692bb990be92235378a91d4a,131.65,3.8,4.2,27.1,75.4,2025-11-30 03:27:12
692bb9a4be92235378a91d4b,129.55,4.6,5.2,27.1,75.3,2025-11-30 03:27:32
692bb9b8be92235378a91d4c,128.74,2.0,2.6,27.1,75.5,2025-11-30 03:27:52
692bb9ccbe92235378a91d4d,127.16,3.7,5.1,27.1,75.5,2025-11-30 03:28:12
692bb9e0be92235378a91d4e,128.11,2.7,3.9,27.1,75.5,2025-11-30 03:28:32
692bb9f4be92235378a91d4f,127.31,3.0,13.2,27.1,75.6,2025-11-30 03:28:52
692bba08be92235378a91d50,127.95,4.1,4.5,27.1,75.5,2025-11-30 03:29:12
692bba1cbe92235378a91d51,127.16,3.9,4.3,27.1,75.6,2025-11-30 03:29:32
692bba30be92235378a91d52,128.9,5.7,7.0,27.1,75.6,2025-11-30 03:29:52
692bba44be92235378a91d53,128.59,5.0,5.6,27.1,75.6,2025-11-30 03:30:12
692bba58be92235378a91d54,128.9,6.3,6.7,27.1,75.6,2025-11-30 03:30:32
692bba6cbe92235378a91d55,129.55,3.9,5.3,27.1,75.6,2025-11-30 03:30:52
692bba80be92235378a91d56,127.95,4.1,9.3,27.1,75.5,2025-11-30 03:31:12
692bba94be92235378a91d57,127.16,3.6,4.5,27.2,75.4,2025-11-30 03:31:32
692bbaa8be92235378a91d58,128.74,2.1,2.3,27.2,75.5,2025-11-30 03:31:52
692bbabcbe92235378a91d59,126.21,3.9,5.1,27.1,75.4,2025-11-30 03:32:12
692bbad0be92235378a91d5a,128.74,3.2,3.5,27.2,75.4,2025-11-30 03:32:32
692bbae4be92235378a91d5b,127.79,3.7,4.1,27.2,75.5,2025-11-30 03:32:52
692bbaf8be92235378a91d5c,122.34,3.9,4.3,27.2,75.6,2025-11-30 03:33:12
692bbb0cbe92235378a91d5d,128.59,3.5,4.1,27.2,75.6,2025-11-30 03:33:32
692bbb20be92235378a91d5e,128.27,4.2,7.2,27.2,75.6,2025-11-30 03:33:52
692bbb34be92235378a91d5f,129.87,3.2,3.5,27.2,75.5,2025-11-30 03:34:12
692bbb48be92235378a91d60,127.31,5.4,6.4,27.2,75.5,2025-11-30 03:34:32
692bbb5cbe92235378a91d61,128.74,4.1,5.5,27.2,75.4,2025-11-30 03:34:52
692bbb70be92235378a91d62,125.74,4.1,4.7,27.2,75.5,2025-11-30 03:35:12
692bbb84be92235378a91d63,127.16,2.6,4.1,27.2,75.5,2025-11-30 03:35:32
692bc1b0be92235378a91d64,115.49,7.4,16.0,27.5,79.9,2025-11-30 04:01:52
692bc1c4be92235378a91d65,115.2,6.4,7.1,27.5,79.9,2025-11-30 04:02:12
692bc1d8be92235378a91d66,114.76,7.2,7.9,27.5,80.0,2025-11-30 04:02:32
692bc1ecbe92235378a91d67,114.91,7.1,8.9,27.5,80.0,2025-11-30 04:02:52
692bc200be92235378a91d68,114.91,4.0,5.0,27.5,79.9,2025-11-30 04:03:12
692bc214be92235378a91d69,114.62,5.7,9.3,27.5,80.0,2025-11-30 04:03:32
692bc228be92235378a91d6a,114.76,6.1,8.8,27.5,80.0,2025-11-30 04:03:52
692bc23cbe92235378a91d6b,114.33,7.6,8.4,27.5,80.1,2025-11-30 04:04:12
692bc250be92235378a91d6c,113.47,6.5,9.3,27.5,80.1,2025-11-30 04:04:32
692bc264be92235378a91d6d,112.76,5.1,5.7,27.5,80.0,2025-11-30 04:04:52
692bc278be92235378a91d6e,111.48,6.6,9.6,27.5,80.1,2025-11-30 04:05:12
692bc28cbe92235378a91d6f,112.62,6.1,6.8,27.5,80.0,2025-11-30 04:05:32
692bc2a0be92235378a91d70,112.33,4.9,13.8,27.5,80.0,2025-11-30 04:05:52
692bc2b4be92235378a91d71,112.47,6.3,7.9,27.6,80.1,2025-11-30 04:06:12
692bc2c8be92235378a91d72,110.92,7.1,9.7,27.5,80.0,2025-11-30 04:06:32
692bc2dcbe92235378a91d73,111.06,6.4,10.8,27.5,80.0,2025-11-30 04:06:52
692bc2f0be92235378a91d74,110.5,7.3,9.6,27.6,80.1,2025-11-30 04:07:12
692bc304be92235378a91d75,110.92,8.9,16.2,27.6,80.0,2025-11-30 04:07:32
692bc318be92235378a91d76,110.78,7.5,10.0,27.6,80.1,2025-11-30 04:07:52
692bc32cbe92235378a91d77,109.8,7.5,12.4,27.5,80.0,2025-11-30 04:08:12
692bc340be92235378a91d78,110.36,6.6,7.2,27.5,80.1,2025-11-30 04:08:32
692bc354be92235378a91d79,110.36,7.0,11.1,27.6,80.2,2025-11-30 04:08:52
692bc368be92235378a91d7a,110.08,4.7,5.8,27.6,80.2,2025-11-30 04:09:12
692bc37cbe92235378a91d7b,109.8,9.5,17.9,27.6,80.2,2025-11-30 04:09:32
692bc390be92235378a91d7c,109.94,8.7,9.6,27.6,80.2,2025-11-30 04:09:52
692bc3a4be92235378a91d7d,109.8,6.0,6.7,27.6,80.2,2025-11-30 04:10:12
692bc3b8be92235378a91d7e,108.28,7.3,9.2,27.6,80.2,2025-11-30 04:10:32
692bc3ccbe92235378a91d7f,108.56,5.9,6.6,27.6,80.2,2025-11-30 04:10:52
692bc3e0be92235378a91d80,108.7,6.6,11.4,27.5,80.2,2025-11-30 04:11:12
692bc3f4be92235378a91d81,108.42,9.5,10.4,27.6,80.3,2025-11-30 04:11:32
692bc408be92235378a91d82,108.97,5.8,11.0,27.6,80.3,2025-11-30 04:11:52
692bc41cbe92235378a91d83,109.8,5.2,6.3,27.6,80.3,2025-11-30 04:12:12
692bc430be92235378a91d84,111.48,6.4,6.9,27.6,80.2,2025-11-30 04:12:32
692bc444be92235378a91d85,112.47,5.4,6.0,27.6,80.2,2025-11-30 04:12:52
692bc458be92235378a91d86,111.48,7.3,10.7,27.6,80.2,2025-11-30 04:13:12
692bc46cbe92235378a91d87,111.77,5.7,6.3,27.6,80.2,2025-11-30 04:13:32
692bc480be92235378a91d88,111.48,6.3,9.8,27.6,80.3,2025-11-30 04:13:52
692bc494be92235378a91d89,111.2,8.1,17.6,27.6,80.2,2025-11-30 04:14:12
692bc4a8be92235378a91d8a,111.48,8.7,11.7,27.6,80.2,2025-11-30 04:14:32
692bc4bcbe92235378a91d8b,110.36,5.8,6.6,27.6,80.3,2025-11-30 04:14:52
692bc4d0be92235378a91d8c,112.19,9.9,15.3,27.6,80.3,2025-11-30 04:15:12
692bc4e4be92235378a91d8d,112.19,5.8,6.3,27.6,80.3,2025-11-30 04:15:32
692bc4f8be92235378a91d8e,111.48,7.3,10.0,27.6,80.3,2025-11-30 04:15:52
692bc50cbe92235378a91d8f,110.78,8.2,12.6,27.6,80.3,2025-11-30 04:16:12
692bc520be92235378a91d90,111.06,8.8,16.2,27.6,80.3,2025-11-30 04:16:32
692bc534be92235378a91d91,111.06,7.8,8.4,27.6,80.3,2025-11-30 04:16:52
692bc548be92235378a91d92,110.5,7.1,7.9,27.6,80.3,2025-11-30 04:17:12
692bc55cbe92235378a91d93,110.22,8.2,13.5,27.6,80.3,2025-11-30 04:17:32
692bc570be92235378a91d94,110.08,7.1,8.5,27.6,80.3,2025-11-30 04:17:52
692bc584be92235378a91d95,110.22,6.1,7.4,27.6,80.3,2025-11-30 04:18:12
692bc598be92235378a91d96,109.67,9.6,10.6,27.6,80.4,2025-11-30 04:18:32
692bc5acbe92235378a91d97,110.36,5.6,6.2,27.6,80.4,2025-11-30 04:18:52
692bc5c0be92235378a91d98,109.25,4.8,8.9,27.6,80.4,2025-11-30 04:19:12
692bc5d4be92235378a91d99,109.25,7.7,34.6,27.6,80.4,2025-11-30 04:19:32
692bc5e8be92235378a91d9a,109.11,8.6,9.6,27.6,80.4,2025-11-30 04:19:52
692bc5fcbe92235378a91d9b,108.42,10.0,11.2,27.6,80.5,2025-11-30 04:20:12
692bc610be92235378a91d9c,108.7,5.7,6.3,27.6,80.5,2025-11-30 04:20:32
692bc624be92235378a91d9d,108.7,5.1,5.6,27.6,80.5,2025-11-30 04:20:52
692bc638be92235378a91d9e,108.42,6.6,10.0,27.6,80.6,2025-11-30 04:21:12
692bc64cbe92235378a91d9f,109.11,7.0,8.6,27.6,80.6,2025-11-30 04:21:32
692bc660be92235378a91da0,108.01,7.2,8.0,27.6,80.6,2025-11-30 04:21:52
692bc674be92235378a91da1,108.01,6.1,14.5,27.6,80.7,2025-11-30 04:22:12
692bc688be92235378a91da2,107.46,10.1,13.7,27.6,80.6,2025-11-30 04:22:32
692bc69cbe92235378a91da3,107.46,5.0,5.4,27.6,80.7,2025-11-30 04:22:52
692bc6b0be92235378a91da4,106.64,6.2,7.0,27.6,80.6,2025-11-30 04:23:12
692bc6c4be92235378a91da5,106.51,6.6,7.3,27.6,80.6,2025-11-30 04:23:32
692bc6d8be92235378a91da6,107.46,4.9,5.4,27.6,80.6,2025-11-30 04:23:52
692bc6ecbe92235378a91da7,106.24,5.9,16.3,27.6,80.6,2025-11-30 04:24:12
692bc700be92235378a91da8,106.1,7.3,8.1,27.7,80.7,2025-11-30 04:24:32
692bc714be92235378a91da9,106.51,7.1,9.6,27.7,80.6,2025-11-30 04:24:52
692bc728be92235378a91daa,105.97,6.9,14.2,27.7,80.7,2025-11-30 04:25:12
692bc73cbe92235378a91dab,105.97,8.4,14.8,27.7,80.6,2025-11-30 04:25:32
692bc750be92235378a91dac,105.16,7.3,8.1,27.7,80.6,2025-11-30 04:25:52
692bc764be92235378a91dad,104.89,5.6,7.4,27.7,80.7,2025-11-30 04:26:12
692bc778be92235378a91dae,105.43,6.9,12.7,27.7,80.7,2025-11-30 04:26:32
692bc78cbe92235378a91daf,105.43,7.8,16.9,27.7,80.7,2025-11-30 04:26:52
692bc7a0be92235378a91db0,105.7,6.3,10.7,27.7,80.5,2025-11-30 04:27:12
692bc7b4be92235378a91db1,105.29,6.5,9.1,27.7,80.5,2025-11-30 04:27:32
692bc7c8be92235378a91db2,105.16,6.5,7.2,27.7,80.5,2025-11-30 04:27:52
692bc7dcbe92235378a91db3,105.29,7.5,8.3,27.7,80.5,2025-11-30 04:28:12
692bc7f0be92235378a91db4,104.36,8.6,9.6,27.6,80.5,2025-11-30 04:28:32
692bc804be92235378a91db5,104.36,6.0,6.7,27.7,80.6,2025-11-30 04:28:52
692bc818be92235378a91db6,104.89,8.2,9.2,27.7,80.6,2025-11-30 04:29:12
692bc82cbe92235378a91db7,104.09,5.8,6.3,27.7,80.5,2025-11-30 04:29:32
692bc840be92235378a91db8,103.83,4.2,6.0,27.7,80.5,2025-11-30 04:29:52
692bc854be92235378a91db9,104.36,6.5,11.7,27.7,80.5,2025-11-30 04:30:12
692bc868be92235378a91dba,104.36,7.6,17.5,27.7,80.5,2025-11-30 04:30:32
692bc87cbe92235378a91dbb,104.09,4.2,6.3,27.7,80.4,2025-11-30 04:30:52
692bc890be92235378a91dbc,103.83,6.8,8.9,27.6,80.4,2025-11-30 04:31:12
692bc8a4be92235378a91dbd,103.96,6.2,6.8,27.7,80.4,2025-11-30 04:31:32
692bc8b8be92235378a91dbe,103.3,8.4,9.9,27.7,80.4,2025-11-30 04:31:52
692bc8ccbe92235378a91dbf,103.96,7.2,20.7,27.7,80.4,2025-11-30 04:32:12
692bc8e0be92235378a91dc0,103.69,7.9,15.6,27.7,80.4,2025-11-30 04:32:32
692bc8f4be92235378a91dc1,103.56,4.5,5.0,27.7,80.3,2025-11-30 04:32:52
692bc908be92235378a91dc2,103.3,7.0,7.8,27.7,80.3,2025-11-30 04:33:12
692bc91cbe92235378a91dc3,103.3,7.2,11.1,27.7,80.3,2025-11-30 04:33:32
692bc930be92235378a91dc4,102.64,9.2,13.1,27.7,80.3,2025-11-30 04:33:52
692bc944be92235378a91dc5,102.51,6.2,7.0,27.6,80.3,2025-11-30 04:34:12
692bc958be92235378a91dc6,102.51,6.5,9.3,27.7,80.2,2025-11-30 04:34:32
692bc96cbe92235378a91dc7,101.85,6.8,10.5,27.7,80.2,2025-11-30 04:34:52
692bc980be92235378a91dc8,102.11,8.5,13.1,27.7,80.1,2025-11-30 04:35:12
692bc994be92235378a91dc9,101.98,7.2,10.5,27.7,80.2,2025-11-30 04:35:32
692bc9a8be92235378a91dca,101.85,8.6,14.1,27.7,80.2,2025-11-30 04:35:52
692bc9bcbe92235378a91dcb,101.85,8.2,11.6,27.7,80.2,2025-11-30 04:36:12
692bc9d0be92235378a91dcc,101.59,7.2,10.8,27.7,80.2,2025-11-30 04:36:32
692bc9e4be92235378a91dcd,101.07,7.5,10.8,27.7,80.1,2025-11-30 04:36:52
692bc9f8be92235378a91dce,101.2,7.4,14.2,27.7,80.1,2025-11-30 04:37:12
692bca0cbe92235378a91dcf,101.2,8.2,13.8,27.7,80.1,2025-11-30 04:37:32
692bca20be92235378a91dd0,101.33,6.3,7.5,27.7,80.0,2025-11-30 04:37:52
692bca34be92235378a91dd1,101.2,7.2,36.0,27.7,80.1,2025-11-30 04:38:12
692bca48be92235378a91dd2,100.81,8.0,13.8,27.7,80.0,2025-11-30 04:38:32
692bca5cbe92235378a91dd3,101.07,5.6,7.7,27.7,80.0,2025-11-30 04:38:52
692bca70be92235378a91dd4,101.07,9.1,32.4,27.7,80.1,2025-11-30 04:39:12
692bca84be92235378a91dd5,99.65,7.4,8.1,27.7,80.0,2025-11-30 04:39:32
692bca98be92235378a91dd6,100.55,7.5,10.7,27.7,80.0,2025-11-30 04:39:52
692bcaacbe92235378a91dd7,99.4,10.6,13.6,27.7,80.0,2025-11-30 04:40:12
692bcac0be92235378a91dd8,100.94,8.5,10.9,27.7,80.0,2025-11-30 04:40:32
692bcad4be92235378a91dd9,99.78,5.7,7.0,27.7,80.0,2025-11-30 04:40:52
692bcae8be92235378a91dda,99.78,9.3,10.4,27.7,79.9,2025-11-30 04:41:12
692bcafcbe92235378a91ddb,99.65,5.4,5.9,27.7,80.0,2025-11-30 04:41:32
692bd1a0be92235378a91ddc,140.56,5.2,5.8,28.5,78.2,2025-11-30 05:09:52
692bd1b4be92235378a91ddd,142.12,7.3,15.0,28.5,78.1,2025-11-30 05:10:12
692bd1c8be92235378a91dde,143.17,7.9,11.8,28.5,77.9,2025-11-30 05:10:32
692bd1dcbe92235378a91ddf,144.41,7.5,22.6,28.5,77.9,2025-11-30 05:10:52
692bd1f0be92235378a91de0,150.02,7.6,8.4,28.5,77.9,2025-11-30 05:11:12
692bd204be92235378a91de1,148.73,7.2,9.7,28.5,77.9,2025-11-30 05:11:32
692bd218be92235378a91de2,146.02,6.9,9.0,28.5,77.8,2025-11-30 05:11:52
692bd22cbe92235378a91de3,145.48,7.8,8.5,28.5,77.9,2025-11-30 05:12:12
692bd240be92235378a91de4,143.53,7.7,15.1,28.5,77.8,2025-11-30 05:12:32
692bd254be92235378a91de5,143.17,8.1,12.6,28.5,77.9,2025-11-30 05:12:52
692bd268be92235378a91de6,143.53,10.8,14.0,28.5,77.9,2025-11-30 05:13:12
692bd27cbe92235378a91de7,143.0,8.8,11.1,28.5,77.8,2025-11-30 05:13:32
692bd290be92235378a91de8,141.08,7.1,22.4,28.5,77.9,2025-11-30 05:13:52
692bd2a4be92235378a91de9,151.49,14.6,18.7,28.5,77.8,2025-11-30 05:14:12
692bd2b8be92235378a91dea,152.61,5.5,8.9,28.5,77.8,2025-11-30 05:14:32
692bd2ccbe92235378a91deb,143.17,8.1,12.5,28.5,77.8,2025-11-30 05:14:52
692bd2e0be92235378a91dec,141.42,7.9,8.7,28.5,77.8,2025-11-30 05:15:12
692bd2f4be92235378a91ded,144.41,9.6,10.7,28.5,77.7,2025-11-30 05:15:32
692bd308be92235378a91dee,138.49,13.4,14.7,28.5,77.7,2025-11-30 05:15:52
692bd31cbe92235378a91def,137.13,13.9,15.2,28.6,77.8,2025-11-30 05:16:12
692bd330be92235378a91df0,137.47,7.3,9.0,28.5,77.8,2025-11-30 05:16:32
692bd344be92235378a91df1,136.63,10.1,32.7,28.6,77.8,2025-11-30 05:16:52
692bd358be92235378a91df2,134.95,8.0,9.8,28.5,77.8,2025-11-30 05:17:12
692bd36cbe92235378a91df3,137.64,9.8,10.9,28.5,77.8,2025-11-30 05:17:32
692bd380be92235378a91df4,137.47,7.2,8.1,28.6,78.1,2025-11-30 05:17:52
692bd394be92235378a91df5,135.95,8.2,10.1,28.6,77.8,2025-11-30 05:18:12
692bd3a8be92235378a91df6,140.21,5.6,8.6,28.6,77.7,2025-11-30 05:18:32
692bd3bcbe92235378a91df7,139.18,8.8,32.4,28.7,78.6,2025-11-30 05:18:52
692bd3d0be92235378a91df8,135.45,5.9,6.5,28.7,78.0,2025-11-30 05:19:12
692bd3e4be92235378a91df9,136.79,7.2,9.0,28.7,77.7,2025-11-30 05:19:32
692bd3f8be92235378a91dfa,134.78,8.1,12.2,28.7,77.7,2025-11-30 05:19:52
692bd40cbe92235378a91dfb,132.3,8.9,11.9,28.7,77.6,2025-11-30 05:20:12
692bd420be92235378a91dfc,130.51,8.7,9.6,28.7,77.5,2025-11-30 05:20:32
692bd434be92235378a91dfd,129.71,7.5,10.5,28.7,77.5,2025-11-30 05:20:52
692bd448be92235378a91dfe,128.9,9.7,17.3,28.6,77.6,2025-11-30 05:21:12
692bd45cbe92235378a91dff,128.11,8.5,9.4,28.6,77.6,2025-11-30 05:21:32
692bd470be92235378a91e00,128.9,10.6,26.7,28.6,77.7,2025-11-30 05:21:52
692bd484be92235378a91e01,127.95,10.0,11.1,28.6,77.7,2025-11-30 05:22:12
692bd498be92235378a91e02,127.31,10.6,17.6,28.6,77.7,2025-11-30 05:22:32
692bd4acbe92235378a91e03,128.9,10.5,11.7,28.6,77.9,2025-11-30 05:22:52
692bd4c0be92235378a91e04,123.11,10.7,19.0,28.6,78.1,2025-11-30 05:23:12
692bd4d4be92235378a91e05,126.84,9.2,10.2,28.6,78.0,2025-11-30 05:23:32
692bd4e8be92235378a91e06,126.21,6.4,7.1,28.6,78.0,2025-11-30 05:23:52
692bd4fcbe92235378a91e07,126.37,8.6,9.6,28.6,77.8,2025-11-30 05:24:12
692bd510be92235378a91e08,124.34,7.5,8.4,28.6,78.0,2025-11-30 05:24:32
692bd524be92235378a91e09,124.49,6.6,7.3,28.6,78.1,2025-11-30 05:24:52
692bd538be92235378a91e0a,125.58,9.0,9.9,28.6,78.4,2025-11-30 05:25:12
692bd54cbe92235378a91e0b,124.18,5.8,7.4,28.5,78.3,2025-11-30 05:25:32
692bd560be92235378a91e0c,125.12,7.3,9.4,28.6,78.1,2025-11-30 05:25:52
692bd574be92235378a91e0d,122.19,8.2,11.1,28.5,78.0,2025-11-30 05:26:12
692bd588be92235378a91e0e,121.73,9.1,9.9,28.5,78.6,2025-11-30 05:26:32
692bd59cbe92235378a91e0f,121.12,9.9,10.9,28.6,78.6,2025-11-30 05:26:52
692bd5b0be92235378a91e10,121.88,7.3,10.9,28.5,78.4,2025-11-30 05:27:12
692bd5c4be92235378a91e11,121.73,10.7,25.7,28.5,78.3,2025-11-30 05:27:32
692bd5d8be92235378a91e12,120.22,10.6,11.7,28.5,78.5,2025-11-30 05:27:52
692bd5ecbe92235378a91e13,121.73,11.2,12.5,28.5,78.5,2025-11-30 05:28:12
